t,x,y,source_x,source_y,source_x_cartesian,source_y_cartesian,source_diameter,Q_total,wind_u,wind_v,D,phi,wind_quality
2019-01-09 22:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-1.0187939437889242,-2.9587924536620434,7.067506317818638,,1.0
2019-01-09 23:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.629617704468302,-1.184138679844141,1.0,,1.0
2019-01-10 00:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.5240173328579701,-1.2345074733461026,1.0,,1.0
2019-01-10 01:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.1552553597771342,-0.8804968993022675,1.0,,1.0
2019-01-10 03:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.1157024637530033,-0.4318074732871047,1.0,,1.0
2019-01-10 10:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.2991281406574778,-0.3322154565517819,25.146247077290717,,1.0
2019-01-10 12:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.2873517676459123,-0.3424525014303127,25.146247077290717,,1.0
2019-01-10 15:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.8103116510389392,-0.3778545283716779,27.51966569686804,,1.0
2019-01-10 16:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.6644309131035642,0.5982562813149552,27.51966569686804,,1.0
2019-01-10 17:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.8103116510389391,0.3778545283716783,14.8838347598668,,1.0
2019-01-10 18:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.7499447893051326,1.111838873163301,22.325752635922303,,1.0
2019-01-10 19:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-1.993292783605576,1.7947688838281577,3.0289312021407833,,1.0
2019-01-10 20:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-1.124757875986082,0.7304263051740648,1.0,,1.0
2019-01-10 21:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-1.915940289056487,1.1512130681023236,2.5241092453722462,,1.0
2019-01-10 22:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-1.0985811934491294,0.7692348329884998,1.0,,1.0
2019-01-10 23:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.4415361875000593,0.0699324619402263,1.0,,1.0
2019-01-11 00:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.2813313823394542,0.3474153240950671,1.0,,1.0
2019-01-11 03:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.1455419850393555,0.4226846161098281,1.0,,1.0
2019-01-11 13:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.4453388694840358,-0.0389621025073042,25.146247077290727,,1.0
